Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:394: unused variable 't_LE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:395: unused variable 't_GE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:396: unused variable 't_EQ' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:397: unused variable 't_NE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:400: unused variable 't_EQUALS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:401: unused variable 't_TIMESEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:402: unused variable 't_DIVEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:403: unused variable 't_MODEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:404: unused variable 't_PLUSEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:405: unused variable 't_MINUSEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:406: unused variable 't_LSHIFTEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:407: unused variable 't_RSHIFTEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:408: unused variable 't_ANDEQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:409: unused variable 't_OREQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:410: unused variable 't_XOREQUAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:413: unused variable 't_PLUSPLUS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:414: unused variable 't_MINUSMINUS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:417: unused variable 't_ARROW' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:420: unused variable 't_CONDOP' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:423: unused variable 't_LPAREN' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:424: unused variable 't_RPAREN' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:425: unused variable 't_LBRACKET' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:426: unused variable 't_RBRACKET' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:427: unused variable 't_COMMA' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:428: unused variable 't_PERIOD' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:429: unused variable 't_SEMI' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:430: unused variable 't_COLON' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:431: unused variable 't_ELLIPSIS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:445: unused method 't_LBRACE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:449: unused method 't_RBRACE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:454: unused variable 't_STRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:461: unused method 't_FLOAT_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:465: unused method 't_HEX_FLOAT_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:469: unused method 't_INT_CONST_HEX' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:473: unused method 't_INT_CONST_BIN' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:477: unused method 't_BAD_CONST_OCT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:482: unused method 't_UNSUPPORTED_C_STYLE_COMMENT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:487: unused method 't_UNSUPPORTED_CXX_STYLE_COMMENT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:492: unused method 't_INT_CONST_OCT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:496: unused method 't_INT_CONST_DEC' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:503: unused method 't_INT_CONST_CHAR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:507: unused method 't_CHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:511: unused method 't_WCHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:515: unused method 't_U8CHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:519: unused method 't_U16CHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:523: unused method 't_U32CHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:527: unused method 't_UNMATCHED_QUOTE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:532: unused method 't_BAD_CHAR_CONST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:537: unused method 't_WSTRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:541: unused method 't_U8STRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:545: unused method 't_U16STRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:549: unused method 't_U32STRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:555: unused method 't_BAD_STRING_LITERAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:567: unused method 't_error' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:128: unused attribute '_last_yielded_token' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:146: unused attribute '_last_yielded_token' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:508: unused method 'p_translation_unit_or_empty' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:517: unused method 'p_translation_unit_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:523: unused method 'p_translation_unit_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:533: unused method 'p_external_declaration_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:538: unused method 'p_external_declaration_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:543: unused method 'p_external_declaration_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:549: unused method 'p_external_declaration_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:554: unused method 'p_external_declaration_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:559: unused method 'p_static_assert_declaration' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:568: unused method 'p_pp_directive' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:579: unused method 'p_pppragma_directive' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:591: unused method 'p_pppragma_directive_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:599: unused method 'p_function_definition_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:617: unused method 'p_function_definition_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:632: unused method 'p_statement' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:687: unused method 'p_pragmacomp_or_statement' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:707: unused method 'p_decl_body' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:768: unused method 'p_declaration' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:777: unused method 'p_declaration_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:788: unused method 'p_declaration_specifiers_no_type_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:793: unused method 'p_declaration_specifiers_no_type_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:798: unused method 'p_declaration_specifiers_no_type_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:805: unused method 'p_declaration_specifiers_no_type_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:810: unused method 'p_declaration_specifiers_no_type_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:815: unused method 'p_declaration_specifiers_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:820: unused method 'p_declaration_specifiers_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:825: unused method 'p_declaration_specifiers_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:830: unused method 'p_declaration_specifiers_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:835: unused method 'p_declaration_specifiers_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:840: unused method 'p_declaration_specifiers_6' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:845: unused method 'p_declaration_specifiers_7' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:850: unused method 'p_storage_class_specifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:860: unused method 'p_function_specifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:866: unused method 'p_type_specifier_no_typeid' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:882: unused method 'p_type_specifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:892: unused method 'p_atomic_specifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:899: unused method 'p_type_qualifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:907: unused method 'p_init_declarator_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:916: unused method 'p_init_declarator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:922: unused method 'p_id_init_declarator_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:928: unused method 'p_id_init_declarator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:936: unused method 'p_specifier_qualifier_list_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:941: unused method 'p_specifier_qualifier_list_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:946: unused method 'p_specifier_qualifier_list_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:951: unused method 'p_specifier_qualifier_list_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:956: unused method 'p_specifier_qualifier_list_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:961: unused method 'p_specifier_qualifier_list_6' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:969: unused method 'p_struct_or_union_specifier_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:980: unused method 'p_struct_or_union_specifier_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:998: unused method 'p_struct_or_union_specifier_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1017: unused method 'p_struct_or_union' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1025: unused method 'p_struct_declaration_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1034: unused method 'p_struct_declaration_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1072: unused method 'p_struct_declaration_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1077: unused method 'p_struct_declaration_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1082: unused method 'p_struct_declarator_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1091: unused method 'p_struct_declarator_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1096: unused method 'p_struct_declarator_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1105: unused method 'p_enum_specifier_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1111: unused method 'p_enum_specifier_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1116: unused method 'p_enum_specifier_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1122: unused method 'p_enumerator_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1135: unused method 'p_alignment_specifier' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1141: unused method 'p_enumerator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1157: unused method 'p_declarator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1163: unused method 'p_xxx_declarator_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1169: unused method 'p_xxx_declarator_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1175: unused method 'p_direct_xxx_declarator_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1186: unused method 'p_direct_xxx_declarator_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1192: unused method 'p_direct_xxx_declarator_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1207: unused method 'p_direct_xxx_declarator_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1229: unused method 'p_direct_xxx_declarator_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1241: unused method 'p_direct_xxx_declarator_6' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1270: unused method 'p_pointer' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1300: unused method 'p_type_qualifier_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1306: unused method 'p_parameter_type_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1315: unused method 'p_parameter_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1335: unused method 'p_parameter_declaration_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1347: unused method 'p_parameter_declaration_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1379: unused method 'p_identifier_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1389: unused method 'p_initializer_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1394: unused method 'p_initializer_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1403: unused method 'p_initializer_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1415: unused method 'p_designation' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1423: unused method 'p_designator_list' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1429: unused method 'p_designator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1435: unused method 'p_type_name' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1447: unused method 'p_abstract_declarator_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1455: unused method 'p_abstract_declarator_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1460: unused method 'p_abstract_declarator_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1470: unused method 'p_direct_abstract_declarator_1' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1474: unused method 'p_direct_abstract_declarator_2' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1485: unused method 'p_direct_abstract_declarator_3' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1495: unused method 'p_direct_abstract_declarator_4' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1506: unused method 'p_direct_abstract_declarator_5' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_parser.py:1515: unused method 'p_direct_abstract_declarator_6' (60% confidence)
